City,Date,Day temperature,Night temperature
Талдыкорган,6 Июля 2021,+30°,+17°
Талдыкорган,7 Июля 2021,+32°,+19°
Талдыкорган,8 Июля 2021,+32°,+18°
Талдыкорган,9 Июля 2021,+32°,+18°
Талдыкорган,10 Июля 2021,+33°,+20°
Талдыкорган,11 Июля 2021,+33°,+19°
Талдыкорган,12 Июля 2021,+33°,+18°
Талдыкорган,13 Июля 2021,+33°,+19°
Талдыкорган,14 Июля 2021,+33°,+19°
Талдыкорган,15 Июля 2021,+32°,+19°
Талдыкорган,16 Июля 2021,+32°,+19°
Талдыкорган,17 Июля 2021,+33°,+19°
Талдыкорган,18 Июля 2021,+32°,+20°
Талдыкорган,19 Июля 2021,+32°,+20°
Талдыкорган,20 Июля 2021,+33°,+20°
Талдыкорган,21 Июля 2021,+34°,+21°
Талдыкорган,22 Июля 2021,+33°,+20°
Талдыкорган,23 Июля 2021,+33°,+19°
Талдыкорган,24 Июля 2021,+32°,+19°
Талдыкорган,25 Июля 2021,+32°,+19°
Талдыкорган,26 Июля 2021,+33°,+19°
Талдыкорган,27 Июля 2021,+32°,+18°
Талдыкорган,28 Июля 2021,+32°,+19°
Талдыкорган,29 Июля 2021,+31°,+18°
Талдыкорган,30 Июля 2021,+31°,+17°
Талдыкорган,31 Июля 2021,+32°,+17°
Талдыкорган,1 Августа 2021,+33°,+18°
Талдыкорган,2 Августа 2021,+33°,+18°
Талдыкорган,3 Августа 2021,+33°,+19°
Талдыкорган,4 Августа 2021,+32°,+19°
Талдыкорган,5 Августа 2021,+32°,+18°
Талдыкорган,6 Августа 2021,+33°,+19°
Талдыкорган,7 Августа 2021,+34°,+19°
Талдыкорган,8 Августа 2021,+32°,+20°
Талдыкорган,9 Августа 2021,+32°,+19°
Талдыкорган,10 Августа 2021,+31°,+19°
Талдыкорган,11 Августа 2021,+30°,+17°
Талдыкорган,12 Августа 2021,+30°,+16°
Талдыкорган,13 Августа 2021,+31°,+16°
Талдыкорган,14 Августа 2021,+30°,+17°
Талдыкорган,15 Августа 2021,+29°,+16°
Талдыкорган,16 Августа 2021,+30°,+16°
Талдыкорган,17 Августа 2021,+29°,+16°
Талдыкорган,18 Августа 2021,+29°,+16°
Талдыкорган,19 Августа 2021,+31°,+17°
Талдыкорган,20 Августа 2021,+32°,+17°
Талдыкорган,21 Августа 2021,+31°,+17°
Талдыкорган,22 Августа 2021,+30°,+16°
Талдыкорган,23 Августа 2021,+30°,+16°
Талдыкорган,24 Августа 2021,+30°,+17°
Талдыкорган,25 Августа 2021,+31°,+17°
Талдыкорган,26 Августа 2021,+29°,+17°
Талдыкорган,27 Августа 2021,+27°,+15°
Талдыкорган,28 Августа 2021,+29°,+16°
Талдыкорган,29 Августа 2021,+29°,+16°
Талдыкорган,30 Августа 2021,+28°,+15°
Талдыкорган,31 Августа 2021,+29°,+14°
Талдыкорган,1 Сентября 2021,+29°,+15°
Талдыкорган,2 Сентября 2021,+28°,+15°
Талдыкорган,3 Сентября 2021,+26°,+14°
Талдыкорган,4 Сентября 2021,+27°,+12°
Талдыкорган,5 Сентября 2021,+27°,+12°
Талдыкорган,6 Сентября 2021,+26°,+13°
Талдыкорган,7 Сентября 2021,+26°,+12°
Талдыкорган,8 Сентября 2021,+27°,+14°
Талдыкорган,9 Сентября 2021,+27°,+15°
Талдыкорган,10 Сентября 2021,+26°,+14°
Талдыкорган,11 Сентября 2021,+27°,+14°
Талдыкорган,12 Сентября 2021,+25°,+13°
Талдыкорган,13 Сентября 2021,+23°,+11°
Талдыкорган,14 Сентября 2021,+25°,+12°
Талдыкорган,15 Сентября 2021,+25°,+12°
Талдыкорган,16 Сентября 2021,+24°,+13°
Талдыкорган,17 Сентября 2021,+25°,+13°
Талдыкорган,18 Сентября 2021,+24°,+12°
Талдыкорган,19 Сентября 2021,+24°,+13°
Талдыкорган,20 Сентября 2021,+24°,+11°
Талдыкорган,21 Сентября 2021,+23°,+10°
Талдыкорган,22 Сентября 2021,+22°,+10°
Талдыкорган,23 Сентября 2021,+21°,+9°
Талдыкорган,24 Сентября 2021,+21°,+8°
Талдыкорган,25 Сентября 2021,+21°,+8°
Талдыкорган,26 Сентября 2021,+22°,+10°
Талдыкорган,27 Сентября 2021,+23°,+11°
Талдыкорган,28 Сентября 2021,+21°,+12°
Талдыкорган,29 Сентября 2021,+21°,+11°
Талдыкорган,30 Сентября 2021,+21°,+10°
Талдыкорган,1 Октября 2021,+21°,+10°
Талдыкорган,2 Октября 2021,+22°,+10°
Талдыкорган,3 Октября 2021,+21°,+10°
Талдыкорган,4 Октября 2021,+21°,+10°
Талдыкорган,5 Октября 2021,+19°,+10°
Талдыкорган,6 Октября 2021,+18°,+8°
Талдыкорган,7 Октября 2021,+19°,+7°
Талдыкорган,8 Октября 2021,+18°,+7°
Талдыкорган,9 Октября 2021,+18°,+7°
Талдыкорган,10 Октября 2021,+18°,+7°
Талдыкорган,11 Октября 2021,+19°,+7°
Талдыкорган,12 Октября 2021,+17°,+7°
Талдыкорган,13 Октября 2021,+18°,+6°
Талдыкорган,14 Октября 2021,+16°,+5°
Талдыкорган,15 Октября 2021,+16°,+5°
Талдыкорган,16 Октября 2021,+18°,+7°
Талдыкорган,17 Октября 2021,+17°,+7°
Талдыкорган,18 Октября 2021,+17°,+8°
Талдыкорган,19 Октября 2021,+14°,+6°
Талдыкорган,20 Октября 2021,+15°,+4°
Талдыкорган,21 Октября 2021,+15°,+4°
Талдыкорган,22 Октября 2021,+14°,+6°
Талдыкорган,23 Октября 2021,+14°,+5°
Талдыкорган,24 Октября 2021,+13°,+4°
Талдыкорган,25 Октября 2021,+13°,+3°
Талдыкорган,26 Октября 2021,+14°,+4°
Талдыкорган,27 Октября 2021,+14°,+4°
Талдыкорган,28 Октября 2021,+13°,+4°
Талдыкорган,29 Октября 2021,+12°,+4°
Талдыкорган,30 Октября 2021,+13°,+3°
Талдыкорган,31 Октября 2021,+14°,+4°
Талдыкорган,1 Ноября 2021,+13°,+4°
Талдыкорган,2 Ноября 2021,+13°,+4°
Талдыкорган,3 Ноября 2021,+13°,+4°
Талдыкорган,4 Ноября 2021,+11°,+5°
Талдыкорган,5 Ноября 2021,+11°,+2°
Талдыкорган,6 Ноября 2021,+11°,+3°
Талдыкорган,7 Ноября 2021,+10°,+3°
Талдыкорган,8 Ноября 2021,+7°,+2°
Талдыкорган,9 Ноября 2021,+7°,-1°
Талдыкорган,10 Ноября 2021,+7°,-1°
Талдыкорган,11 Ноября 2021,+7°,-1°
Талдыкорган,12 Ноября 2021,+7°,-1°
Талдыкорган,13 Ноября 2021,+5°,-2°
Талдыкорган,14 Ноября 2021,+6°,-1°
Талдыкорган,15 Ноября 2021,+6°,-1°
Талдыкорган,16 Ноября 2021,+4°,-2°
Талдыкорган,17 Ноября 2021,+5°,-3°
Талдыкорган,18 Ноября 2021,+6°,-2°
Талдыкорган,19 Ноября 2021,+4°,-3°
Талдыкорган,20 Ноября 2021,+2°,-5°
Талдыкорган,21 Ноября 2021,+2°,-6°
Талдыкорган,22 Ноября 2021,+3°,-5°
Талдыкорган,23 Ноября 2021,+2°,-5°
Талдыкорган,24 Ноября 2021,+4°,-4°
Талдыкорган,25 Ноября 2021,+2°,-5°
Талдыкорган,26 Ноября 2021,+3°,-4°
Талдыкорган,27 Ноября 2021,+3°,-4°
Талдыкорган,28 Ноября 2021,+4°,-3°
Талдыкорган,29 Ноября 2021,+4°,-2°
Талдыкорган,30 Ноября 2021,+3°,-4°
Талдыкорган,1 Декабря 2021,+3°,-5°
Талдыкорган,2 Декабря 2021,+3°,-4°
Талдыкорган,3 Декабря 2021,+3°,-3°
Талдыкорган,4 Декабря 2021,+2°,-4°
Талдыкорган,5 Декабря 2021,+2°,-4°
Талдыкорган,6 Декабря 2021,+2°,-5°
Талдыкорган,7 Декабря 2021,+3°,-5°
Талдыкорган,8 Декабря 2021,+3°,-5°
Талдыкорган,9 Декабря 2021,+2°,-5°
Талдыкорган,10 Декабря 2021,+1°,-6°
Талдыкорган,11 Декабря 2021,0°,-7°
Талдыкорган,12 Декабря 2021,0°,-8°
Талдыкорган,13 Декабря 2021,0°,-8°
Талдыкорган,14 Декабря 2021,0°,-7°
Талдыкорган,15 Декабря 2021,0°,-7°
Талдыкорган,16 Декабря 2021,0°,-6°
Талдыкорган,17 Декабря 2021,-1°,-6°
Талдыкорган,18 Декабря 2021,-2°,-7°
Талдыкорган,19 Декабря 2021,-3°,-8°
Талдыкорган,20 Декабря 2021,-2°,-8°
Талдыкорган,21 Декабря 2021,-3°,-8°
Талдыкорган,22 Декабря 2021,-2°,-8°
Талдыкорган,23 Декабря 2021,-1°,-8°
Талдыкорган,24 Декабря 2021,-1°,-8°
Талдыкорган,25 Декабря 2021,-1°,-8°
Талдыкорган,26 Декабря 2021,-2°,-9°
Талдыкорган,27 Декабря 2021,-1°,-8°
Талдыкорган,28 Декабря 2021,-1°,-9°
Талдыкорган,29 Декабря 2021,0°,-8°
Талдыкорган,30 Декабря 2021,-1°,-7°
Талдыкорган,31 Декабря 2021,-2°,-8°
Тараз,Сегодня 1 Мая 2021,+18°,+11°
Тараз,2 Мая 2021,+24°,+8°
Тараз,3 Мая 2021,+29°,+12°
Тараз,4 Мая 2021,+29°,+16°
Тараз,5 Мая 2021,+30°,+15°
Тараз,6 Мая 2021,+26°,+20°
Тараз,7 Мая 2021,+29°,+17°
Тараз,8 Мая 2021,+28°,+16°
Тараз,9 Мая 2021,+24°,+16°
Тараз,10 Мая 2021,+22°,+14°
Тараз,11 Мая 2021,+25°,+16°
Тараз,12 Мая 2021,+29°,+19°
Тараз,13 Мая 2021,+29°,+18°
Тараз,14 Мая 2021,+29°,+20°
Тараз,15 Мая 2021,+27°,+15°
Тараз,16 Мая 2021,+26°,+15°
Тараз,17 Мая 2021,+26°,+15°
Тараз,18 Мая 2021,+26°,+14°
Тараз,19 Мая 2021,+25°,+13°
Тараз,20 Мая 2021,+26°,+13°
Тараз,21 Мая 2021,+25°,+13°
Тараз,22 Мая 2021,+25°,+12°
Тараз,23 Мая 2021,+25°,+13°
Тараз,24 Мая 2021,+26°,+14°
Тараз,25 Мая 2021,+27°,+14°
Тараз,26 Мая 2021,+27°,+15°
Тараз,27 Мая 2021,+29°,+14°
Тараз,28 Мая 2021,+28°,+15°
Тараз,29 Мая 2021,+30°,+15°
Тараз,30 Мая 2021,+29°,+16°
Тараз,31 Мая 2021,+28°,+15°
Тараз,1 Июня 2021,+29°,+16°
Тараз,2 Июня 2021,+29°,+17°
Тараз,3 Июня 2021,+29°,+15°
Тараз,4 Июня 2021,+30°,+17°
Тараз,5 Июня 2021,+30°,+17°
Тараз,6 Июня 2021,+30°,+18°
Тараз,7 Июня 2021,+30°,+17°
Тараз,8 Июня 2021,+31°,+18°
Тараз,9 Июня 2021,+31°,+18°
Тараз,10 Июня 2021,+31°,+17°
Тараз,11 Июня 2021,+30°,+16°
Тараз,12 Июня 2021,+31°,+18°
Тараз,13 Июня 2021,+32°,+19°
Тараз,14 Июня 2021,+32°,+18°
Тараз,15 Июня 2021,+31°,+19°
Тараз,16 Июня 2021,+31°,+17°
Тараз,17 Июня 2021,+30°,+16°
Тараз,18 Июня 2021,+31°,+16°
Тараз,19 Июня 2021,+32°,+17°
Тараз,20 Июня 2021,+32°,+17°
Тараз,21 Июня 2021,+33°,+18°
Тараз,22 Июня 2021,+33°,+18°
Тараз,23 Июня 2021,+32°,+18°
Тараз,24 Июня 2021,+32°,+19°
Тараз,25 Июня 2021,+32°,+19°
Тараз,26 Июня 2021,+32°,+18°
Тараз,27 Июня 2021,+32°,+18°
Тараз,28 Июня 2021,+32°,+18°
Тараз,29 Июня 2021,+32°,+18°
Тараз,30 Июня 2021,+33°,+18°
Тараз,1 Июля 2021,+34°,+19°
Тараз,2 Июля 2021,+33°,+18°
Тараз,3 Июля 2021,+32°,+18°
Тараз,4 Июля 2021,+31°,+17°
Тараз,5 Июля 2021,+31°,+17°
Тараз,6 Июля 2021,+32°,+18°
Тараз,7 Июля 2021,+34°,+18°
Тараз,8 Июля 2021,+34°,+19°
Тараз,9 Июля 2021,+34°,+20°
Тараз,10 Июля 2021,+34°,+20°
Тараз,11 Июля 2021,+34°,+18°
Тараз,12 Июля 2021,+34°,+18°
Тараз,13 Июля 2021,+34°,+19°
Тараз,14 Июля 2021,+34°,+20°
Тараз,15 Июля 2021,+33°,+19°
Тараз,16 Июля 2021,+34°,+19°
Тараз,17 Июля 2021,+34°,+19°
Тараз,18 Июля 2021,+34°,+20°
Тараз,19 Июля 2021,+34°,+19°
Тараз,20 Июля 2021,+35°,+20°
Тараз,21 Июля 2021,+34°,+21°
Тараз,22 Июля 2021,+34°,+19°
Тараз,23 Июля 2021,+33°,+19°
Тараз,24 Июля 2021,+32°,+18°
Тараз,25 Июля 2021,+33°,+19°
Тараз,26 Июля 2021,+34°,+19°
Тараз,27 Июля 2021,+34°,+18°
Тараз,28 Июля 2021,+33°,+20°
Тараз,29 Июля 2021,+33°,+18°
Тараз,30 Июля 2021,+33°,+17°
Тараз,31 Июля 2021,+34°,+19°
Тараз,1 Августа 2021,+34°,+19°
